EntrezID	D_Ctrl_R1	D_TGFb_R1	D_Ctrl_R2	D_TGFb_R2	Hes_Ctrl_R1	Hes_TGFb_R1	Hes_Ctrl_R2	Hes_TGFb_R2	Hil_Ctrl_R1	Hil_Ctrl_R2	Hil_Ctrl_R3	Hil_TGFb_R1	Hil_TGFb_R2	Hil_TGFb_R3	M_Ctrl_R1	M_Ctrl_R2	M_Ctrl_R3	M_TGFb_R1	M_TGFb_R2	M_TGFb_R3	K_Ctrl_R1	K_Ctrl_R2	K_Ctrl_R3	K_TGFb_R1	K_TGFb_R2	K_TGFb_R3	S_A_Ctrl_R1	S_A_Ctrl_R2	S_A_Ctrl_R3	S_A_TGFb_R1	S_A_TGFb_R2	S_A_TGFb_R3
5970	6.853935978	7.030743121	7.00486799	7.115765007	8.89315604	9.152829585	8.748913639	9.117824659	7.319914505	7.31662492	7.658122503	7.336945117	7.515390432	7.589543051	8.733428616	8.609693028	8.785877148	9.018045473	9.290437143	9.240097432	8.244318231	8.652444238	8.480775438	8.842434647	8.795068111	8.678216216	8.575338005	8.618703444	8.708037626	8.96044702	9.083898127	8.953333344
5971	8.687169677	8.805440863	8.787335077	8.895994273	7.416459132	7.718554083	7.205040977	7.498247611	7.668421445	7.675461976	7.768184722	7.658943891	7.713850786	7.606060741	6.515330889	6.084133475	6.43859314	7.014092079	6.91516336	7.164083106	6.294595133	6.236939305	5.973953954	6.315113311	6.604671759	6.271148284	6.483162927	6.672607532	6.650067523	7.124989435	7.23447268	7.155888198
5972	4.261872762	4.207388901	4.275834601	4.264701527	6.124242995	6.060566168	6.002512654	6.020558541	5.590304356	5.642031464	5.518301747	5.460779235	5.776745731	5.375798911	4.559158957	4.519411807	4.562726242	4.575903682	4.609600491	4.592943207	5.091284546	5.309929701	5.223252394	5.182214241	5.307943424	5.12627376	3.399824614	3.528672918	3.076278556	3.452764052	3.430352227	3.276176811
5973	4.430721494	4.422665884	4.380098274	4.300375147	5.879424498	5.614987157	5.814834506	5.785213701	8.483472165	8.63591619	8.531762537	7.773287529	7.670867959	7.419664484	4.775960311	4.806785463	4.625706964	4.688743338	4.713372488	4.723934232	5.194955173	4.951777228	5.048101938	5.093496166	5.236933318	5.099416058	4.136767144	4.31091264	3.996584211	4.31091264	4.480233404	4.01533743
5976	8.869243444	8.191221997	8.653252967	8.53268377	8.118680019	7.881892963	7.939136388	7.781988708	8.018715932	7.925227966	8.223730801	7.880472142	8.282743313	8.065380752	7.774905621	7.761006499	8.160379101	7.766998436	7.491450842	7.582860423	6.720055373	6.637163035	6.72794203	6.312653179	6.454280133	6.417437714	7.136861132	7.243998597	7.217420015	7.141333408	6.903921429	7.257462544
5977	8.515910999	8.518824889	8.492735556	8.509698455	9.284526324	9.151073896	9.101041559	9.145605332	8.766790952	8.887069019	8.746774868	8.745193379	8.845629983	8.620391075	10.40067718	10.42302983	10.32174477	10.33009982	10.38698884	10.32816196	9.457299158	9.218238936	9.450721526	9.261386939	9.192110265	9.047810293	9.214272529	9.334870774	9.357285581	9.034120188	9.146995476	9.096781944
5978	4.683619374	4.78874953	4.6775274	4.861442911	7.156992029	7.339008266	7.511483203	7.715721035	7.035641873	6.949159364	7.063739224	7.206752259	7.230808425	7.199804906	7.414234273	7.387801372	7.286185752	7.586639327	7.645944427	7.5071792	7.58123735	7.73233268	7.99550032	8.719130824	8.749715195	8.986613975	5.939999071	6.001689663	6.230991235	6.714628269	6.731261364	6.701376942
5979	4.191748687	4.196025494	4.2367604	4.161461779	6.887100837	6.923560674	6.863586864	7.009749388	5.811907619	5.7263717	5.701368602	5.669874544	5.687264584	5.783041608	8.527808308	8.562898046	8.67209636	7.899266474	7.948173792	7.81176313	4.616164147	4.153277644	4.455774978	6.85051973	6.054052295	6.721743522	4.005785805	4.066473316	3.840444381	7.062552522	7.082647121	6.850303024
5980	6.462152976	5.735794889	6.356857027	6.287287946	8.248828978	7.26478533	8.558784601	8.030004687	7.061501828	7.069787976	7.23231517	6.683495471	6.755753328	6.704206808	9.907074477	9.965971949	10.26072631	9.287106214	9.013079362	9.215334189	4.242458295	4.601186739	4.755080932	4.331549604	4.433384061	4.539205485	8.837039538	8.917449745	8.971436973	8.216565241	8.32372832	8.168688591
5981	7.162076436	6.75285735	6.919003403	6.957850303	8.647877903	8.37162371	9.036764	8.480634323	10.20490419	10.13643004	10.25351893	10.15475954	10.01837483	9.951297818	8.571108122	8.546718984	8.543248367	8.561510166	8.352944208	8.348587457	8.532237796	8.073887535	8.287180277	8.753276298	8.744396124	8.598414997	8.704990326	8.734065511	8.637773018	7.967158991	8.068303612	8.062073586
5982	6.950742972	6.701788234	6.550052267	6.364076083	10.28699119	10.19471268	10.34093961	10.16247339	8.956057477	8.791091313	9.013346361	8.84432671	9.103866652	8.984693695	9.330297177	9.52198293	9.438159424	9.684605011	9.609335278	9.603918507	9.363520059	8.050378813	8.73251013	8.225909028	8.242490084	8.208772873	9.152945035	9.113293171	9.224148675	8.412455318	8.549400821	8.57697768
5983	6.207882023	5.868124042	5.841537032	5.523464397	10.75548557	10.17027636	10.94248789	10.07825366	8.211738776	8.264685804	8.34551862	8.921113692	8.721071303	8.803171904	4.278510543	4.17084721	4.259418601	4.046591625	3.950702656	3.91053748	9.65446851	8.346324908	8.682377046	7.967412642	7.985415096	7.954582031	10.6316876	10.6935749	10.71656507	9.818327751	9.80169763	9.85012423
5984	8.370529349	8.121502106	7.985518358	7.705743281	10.55914703	10.22069363	10.7866511	10.17903576	11.21990766	11.20352358	11.3008931	11.46963449	11.48792728	11.42661272	10.16644249	10.17079313	10.17951424	10.21015567	10.17732194	10.19206845	10.28648393	8.970388075	9.61887007	9.193749426	9.003557386	8.985909428	10.50027521	10.50027521	10.51788962	9.864383137	9.805193017	9.830246892
5985	7.570908941	7.450619916	7.040733807	7.038784657	9.848567997	10.47807515	9.941865779	10.35288004	10.8186679	10.71179411	10.67738842	11.02509589	10.86932022	10.877858	10.19445082	10.14940235	10.1645784	10.52039209	10.29279639	10.30237094	9.848132495	9.300325344	10.21625766	10.25236373	10.02296517	10.33703208	10.22938922	10.2339535	10.32754493	9.370196574	9.423995109	9.403422431
5986	5.521767359	5.52754506	5.651394272	5.584640943	7.254867102	7.316675249	7.239727077	7.326604284	9.653737242	9.683236224	9.669428512	9.017067999	9.23798615	9.255013495	9.003770598	9.038839292	9.145473601	9.043110358	8.956628147	9.080599257	7.032717738	7.006829119	7.165729827	7.150018489	7.418266666	7.172895812	7.827847083	7.702587306	7.81297699	7.755263888	7.693233793	7.766000194
5987	8.305973554	8.505053684	8.396097784	8.476216268	9.433905473	9.041544591	9.380225107	8.995421567	7.464478684	7.411304497	7.630159866	7.710559489	7.75837026	7.772003076	8.815948636	8.840345126	8.84736413	9.37493322	9.260408258	9.263859338	9.420038956	9.600110246	9.37669854	9.153703212	9.233479638	9.319649609	8.860084475	8.931251467	9.0058104	9.137470131	9.235804028	9.153882566
5989	6.398862115	6.429852609	6.450517533	6.519303466	5.128646093	4.987190528	5.06481443	4.991531054	8.437310638	8.424102566	8.365042708	8.355630427	8.240295629	8.20352623	4.536866907	4.278499115	4.473738647	4.280323186	4.723119214	4.856390894	8.123329677	8.056294419	8.432948457	8.020579439	7.942239485	7.919328977	7.543785013	7.455377208	7.212590154	7.320135103	7.213048271	7.215987914
5990	6.351283058	6.502296966	6.170077667	6.286249687	6.762617053	6.935389797	6.654812018	6.919559272	6.391371898	6.366840343	6.429889729	6.547802513	6.652474204	6.494527579	6.116155163	6.166403459	6.140718248	6.419927374	6.464900714	6.453458337	5.786169422	5.728087892	5.651757309	5.486042399	5.605397791	5.393492782	6.023589436	5.996414497	6.01738301	5.276908097	5.444585916	5.420658358
5991	4.487008077	4.488487703	4.621636932	4.460011768	4.961331207	4.611284656	4.803375301	4.56116703	5.891528824	6.012941889	6.154757357	6.160446726	6.19404609	5.947561629	5.957936952	6.06680819	6.272453751	5.554690948	5.576195189	5.571308969	5.448763361	5.395420464	5.478173151	6.309246605	6.658678565	6.820502035	6.435282433	6.19737688	6.352279973	6.541017794	6.795978084	6.568859179
5992	4.282207843	4.242519338	4.265690891	4.250185242	3.413091516	3.724958753	3.480684098	3.472455826	5.641134403	5.567506265	5.529539079	5.515342624	5.448301386	5.511366309	3.742062164	3.57729558	3.944507728	3.560920109	3.63111071	3.502221126	4.450238296	4.411808009	4.316934829	4.267710959	4.187429227	4.215229983	2.770723273	2.487936597	2.513893292	2.807323219	2.619565768	2.663639078
5993	6.516766132	6.248955701	6.478369612	6.354042286	9.957114205	10.12761387	9.879974203	10.19719289	10.55776897	10.53856344	10.43980352	10.34261045	10.22922903	10.33888187	9.571100519	9.547187749	9.569225394	9.45367437	9.362744991	9.31967326	8.479603659	8.666578319	8.653440549	8.329252759	8.207827961	8.213646386	9.511737994	9.388136806	9.449615928	8.718010059	8.677217023	8.748574846
5994	5.034541724	4.857194286	4.975061324	4.835006963	6.810070088	6.474677822	7.345874123	6.135165853	7.322580781	7.220595155	7.36814008	7.08461432	7.037979924	7.026335621	6.487863437	6.453422583	6.59329926	5.841410849	5.59792891	5.797075633	5.366153188	5.200927642	5.047624903	4.783923009	5.007509748	4.86284291	6.778781926	6.827313879	6.698248021	6.891628104	6.995333219	6.963081967
5995	4.623953146	4.460323494	4.499148466	4.402185176	5.678261395	5.671988984	5.67174871	5.848479883	5.923975322	6.02177618	5.806866767	6.085249062	5.90398504	6.01021886	4.565384508	4.48272446	4.606742171	4.515866094	4.567251921	4.666640766	5.859161463	5.352118139	5.315534527	5.097139138	5.233464685	5.133296123	5.427172683	5.287146541	5.244334478	5.284105886	5.45264776	5.392966262
5996	4.207964273	4.235973045	4.235715242	4.190642255	2.828499578	2.717071506	2.928906063	2.675439623	5.582410654	5.491324986	5.554463578	5.792830594	5.605382222	5.661552506	3.125736391	3.187308525	3.108189064	3.324384947	3.20310174	3.405645142	3.941714696	3.920430953	3.93678784	3.93880819	3.814796037	3.958339399	2.481674341	2.83299122	2.525369698	2.940436444	2.731864539	2.721221053
5997	8.262963857	8.647429192	8.471131849	8.738570968	9.057191043	9.043583689	9.326442524	9.164423224	8.76053923	8.538395896	8.659649697	8.910165287	9.053864159	8.828036102	8.97209095	9.063236874	9.10229878	9.422299195	9.264097798	9.275263574	9.143388529	8.375826413	9.616876692	10.19391759	10.64645206	10.99042164	10.37640914	10.68299746	10.67389609	11.24682785	11.24893491	11.23888601
5998	6.208967564	5.26191578	6.20508383	5.391164388	8.314150357	9.11144108	8.272288884	8.981834102	5.587818086	5.626417671	5.554463578	5.9368125	5.711739606	5.847292271	6.822159925	7.040571623	7.01635042	7.140959457	7.292818885	7.280515789	4.500568967	4.552838585	4.552914685	4.729818199	4.673986214	4.557385461	8.249184936	8.180423254	8.301320549	11.0484754	11.14556733	11.10265016
5999	4.252137941	4.63345351	4.234656664	4.509401005	4.205726843	4.49357613	4.069830504	4.491242401	5.827002536	5.743619631	5.84941857	6.919835298	7.132892104	6.943861831	4.245617547	4.229156745	4.228728116	4.376268332	4.366097303	4.246282635	4.739793694	4.848029016	4.515371057	4.442474507	4.639426577	4.414517733	3.856864599	3.618056006	3.931059786	9.136362702	9.096758148	9.186816304
6000	4.202046052	4.234865658	4.234933762	4.229533688	3.511934045	3.747223968	3.530679193	3.569929535	5.799827621	5.700726125	5.93199777	5.836490482	5.889254113	6.057892945	5.775622548	5.595094193	5.643370554	5.534660613	5.50963167	5.308669022	4.061486834	4.171208105	4.117998429	4.171988502	4.352437575	4.136342432	3.115099839	2.757881496	2.733920225	3.125637402	2.853044771	2.912495347
6001	9.192741735	9.286336586	9.394416775	9.417564003	10.15332575	10.53733018	10.2115084	10.53351155	7.489570517	7.525828515	7.450013669	7.693663337	7.367742552	7.546528993	10.34864063	10.39476349	10.42742802	10.20019561	10.14842988	10.16218908	9.055287389	7.968794392	8.385204949	8.844208378	8.885993351	8.693607949	9.888898791	9.844727151	9.883737843	9.383947601	9.566100693	9.610752506
6002	4.412647894	4.57381209	4.428655669	4.615450878	7.656503318	7.926187519	7.295537245	7.970561446	6.893943562	6.868596833	6.882631552	7.129474267	7.366050388	7.186484614	3.596834843	3.833911069	3.888973219	3.624605778	3.636034395	3.572062385	4.418757272	4.197129498	4.352517859	4.593704604	4.542276286	4.463655561	3.015007497	2.885147973	2.946507107	3.303260564	3.280065391	3.216198842
6003	4.152736014	4.192069827	4.179298161	4.277878342	2.928686331	2.855374618	2.966155901	2.879317034	5.641134403	5.66585078	5.767881138	5.792830594	5.709153986	5.71547147	3.336094685	3.396279728	3.173245803	3.385560644	3.265385523	3.170574835	3.633813527	3.737090151	3.679589201	3.81944196	3.737355304	3.774406826	2.489365592	2.570776462	2.414140249	2.446730234	2.381001637	2.300851447
6004	7.200760208	4.825789831	7.303092369	5.122788568	7.020328823	6.694112886	6.84488863	6.703417576	5.781972534	5.734020168	5.663732859	5.804672115	5.716896683	5.565095191	4.764500908	4.879795557	4.70226763	4.948172578	4.992513597	4.957537684	4.666820632	4.46620071	4.35012054	4.24922798	4.363550665	4.363973087	4.939382171	4.991042206	4.89505219	5.173152322	5.306591922	5.25450979
6005	4.22526118	4.228715537	4.205894304	4.210816579	5.875061285	5.577040794	5.675953458	5.734446404	5.402166212	5.60708393	5.573898764	5.667704555	5.695126455	5.549595456	4.834883676	4.711649863	4.732974088	4.782471497	4.937223147	4.715792141	4.954846592	4.780054749	4.954207254	4.830112545	4.868507548	4.797195427	2.912319824	2.786496464	2.869978704	2.71704557	2.503990095	2.638761646
6007	4.237671391	4.148902228	4.243770469	4.184785746	6.30719003	6.253227662	6.221182933	6.630124492	5.521254901	5.515342624	5.535394308	5.569615907	5.467601111	5.476751602	3.798116695	3.740986842	3.96104608	3.745929134	3.612829552	3.713146363	5.634865117	5.648400789	5.585669397	5.585669397	5.510584461	5.534066958	5.239179072	5.257765826	5.233437362	5.698643198	5.43059512	5.467937233
6009	8.775968546	9.035635304	8.590815359	8.938518873	4.74316949	5.059788349	4.777903282	4.972302698	12.14076997	12.04745766	12.16224373	12.4723812	12.52106815	12.25055276	6.844306507	6.869355185	6.565523657	6.870474332	7.276918286	7.18298752	6.268575438	6.385410736	5.998579649	5.525191085	5.527380978	5.259106558	8.597635747	8.625005469	8.661038217	8.025874436	8.223684254	8.287336212
6010	6.940892305	6.76223039	7.115579402	6.47735467	7.115010695	7.115010695	6.884970674	7.116698671	5.769631517	5.711198041	5.592597044	5.609023482	5.605382222	5.511366309	5.991555731	5.916254683	5.725605982	5.852529735	6.225167537	6.003304406	6.94343519	7.364416725	6.851009687	6.854062937	6.75978232	6.841900754	4.969103082	4.840736643	4.687993464	5.014529637	5.044247948	5.183515429
6011	4.418987362	4.400436034	4.354141849	4.407582005	5.763536899	6.017891197	5.62877207	5.956160733	5.764664597	5.708201313	5.748427434	5.716896683	5.827002536	5.676481617	4.834431849	5.13946483	4.826895186	5.114573062	4.771408232	5.317249016	5.439506919	4.904177615	5.491141787	5.19016054	5.312579808	4.999412414	5.127927236	5.480747459	5.63268203	5.473077574	5.593119855	5.531856114
6013	4.280950062	4.21792266	4.293321123	4.250481161	5.165895215	4.909312097	5.31850687	5.29620484	6.015651584	6.169195259	6.06350718	5.914294281	5.994147051	5.903624278	3.731137867	3.846412699	3.746064738	3.863109822	3.803744353	3.821044729	4.250176926	4.420178273	4.326058914	4.141247861	4.421174102	4.2699313	4.267918244	3.985162817	3.729044775	4.077302107	4.471432806	4.228214958
6014	4.202778168	4.205584413	4.245957757	4.148111919	3.408015028	3.219279153	3.444939905	3.558840084	5.386234806	5.389001384	5.384914749	5.525209331	5.347213507	5.507964721	4.032921419	3.648356069	3.644124627	3.70447176	3.769015943	3.668735732	4.007942937	4.105554592	4.072809292	4.210112931	4.105554592	4.132589866	2.570110519	2.683350871	2.874878649	2.728448429	2.669128176	2.659063601
6015	6.851621496	6.869872447	6.687074096	7.02778594	10.05455748	10.10524789	10.00530752	10.12470977	10.79257828	10.83941047	10.61486502	10.63814888	10.58938455	10.60358899	10.3248833	10.28206302	10.3097919	10.13695836	10.25734358	10.26891592	8.758339018	8.765898661	8.882391534	8.994673454	9.101753353	8.93651292	9.250064017	9.246012234	9.234873654	9.242931151	9.266362406	9.290521889
6016	6.786350289	7.492120485	6.865903506	7.492670685	8.85078956	9.500821711	8.934859885	9.408836809	7.995752172	7.87395986	7.882467932	7.974131587	7.844731202	8.035425994	9.724942529	9.831177507	9.731964776	10.10166452	10.05571779	10.06582297	8.887223769	9.345632601	9.048796892	7.997725098	7.882523523	8.216580736	3.323035095	3.531961643	3.162461937	2.941932341	2.631395686	2.852879376
6017	4.420787866	4.469217578	4.371328805	4.362944424	6.062363589	5.648637319	5.719686522	5.726909201	5.582410654	5.779512991	5.753683303	5.620085951	5.629158065	5.626417671	5.121153309	5.085337759	5.12375198	5.022020526	5.325205863	5.154392941	5.348981806	5.258242176	5.368313447	5.222269658	5.580789044	5.252215848	4.098415713	4.444467334	4.25705474	4.390203529	4.485085222	4.336267985
6018	6.522273954	6.573526834	6.49421723	6.662706292	8.330292276	7.915558157	8.563623929	8.48818003	7.822697518	7.608022926	7.623398548	7.408684668	7.731983208	7.816500069	8.091117719	7.812654947	8.229013824	8.303983504	7.71859025	7.885682003	7.151450555	7.224951611	6.949886529	7.809798048	7.678929086	7.465107481	8.040869834	8.010173067	8.015174406	7.543728851	7.751490639	7.602524951
6019	4.487298029	4.38837453	4.455945529	4.389940043	7.0411364	7.085299912	7.197033152	7.240966572	6.43156244	6.543457053	6.298440647	6.331603514	6.181754401	6.208770228	3.864062223	3.602348966	3.831705501	3.68952895	3.651844057	3.578166571	4.784236321	4.664995017	4.495389915	4.764090002	4.689024556	4.796230342	4.683890333	5.009278518	4.718493112	5.17192268	5.497102657	5.271244525
6035	5.276319794	5.39479753	4.980314544	5.15807017	6.184328945	6.184328945	6.071623575	6.311306094	5.538313123	5.761580689	5.432725756	5.781669861	5.695126455	5.647446849	3.508366811	3.708698246	3.492845005	3.386404422	3.430898707	3.661571872	6.005285626	5.478834977	5.616866873	5.45630181	5.567327979	5.504768094	6.085756245	6.677573926	6.090897693	6.306053824	6.309275374	6.502569307
6036	4.201317986	4.243194478	4.187418104	4.257339056	3.844822796	3.865256937	3.879861711	3.906291833	5.6977374	5.593114604	5.611797125	5.858757025	5.532469633	5.617328342	3.695480263	3.784471062	3.666380005	3.534423328	3.755411943	3.714263192	4.716321669	4.762721153	4.465856148	4.495161582	4.388914517	4.340575095	3.673903333	3.38310042	3.432584052	3.682892533	3.594969206	3.568934898
6037	4.290304468	4.306859285	4.245698516	4.224799522	6.478056171	6.321802315	6.612599468	6.261813007	5.561363609	5.647873645	5.556481079	5.540890068	5.679358811	5.535815838	5.46480796	5.429896431	5.213684678	5.032495766	5.396793006	5.304735879	6.022597741	5.805151929	5.730300829	5.942609461	5.85744132	5.763670451	5.884761448	6.009171479	5.813370861	5.959339954	5.968375463	5.796713591
6038	5.210728806	5.757432942	5.820234913	5.97651637	5.286220481	6.25542439	5.542685875	6.374774205	8.018715932	7.890337547	8.033017137	7.805870935	7.615929763	7.718856	7.414608877	7.452059375	7.487862598	6.81314308	6.561945236	6.734878164	11.50542491	12.21010888	12.02602365	8.345851091	8.382770503	8.527404552	7.315546429	7.063583591	6.767512608	6.84029477	7.245844533	7.117479111
6039	4.236192025	4.216823068	4.24117515	4.201365855	3.910990918	3.723887503	3.954743718	3.984004565	5.518301747	5.743619631	5.696940625	5.488310903	5.408316907	5.514797456	3.619632328	3.700087536	3.685750514	3.493939591	3.958534225	3.616816615	4.301654331	4.430659768	4.491518472	4.456897768	4.189972248	4.29251682	3.177750316	3.395327309	3.070710804	3.353389482	3.123543496	3.130365318
6041	5.293166232	5.40546683	5.283977906	5.542403667	6.645697179	6.813072724	6.442395744	6.773689647	7.752415018	7.796465444	7.857289353	7.270958248	7.294743327	7.360059289	5.6326066	5.509619787	5.391789441	5.365612684	5.013845449	5.221517956	6.211771892	6.362461277	6.66863131	6.275084441	6.362461277	6.379324546	5.727344868	5.779021391	5.659772346	6.07917166	5.63839156	5.62035191
6045	5.103182399	5.816971707	5.270399628	5.723634437	6.15909452	5.981908529	6.451367348	6.36863317	5.98820135	5.82097973	5.865429052	5.921752927	5.804672115	5.804672115	5.906308491	5.83160902	5.923790636	6.086924319	6.000848823	6.075182057	6.162932916	6.136239156	5.923534024	6.390394607	6.755076318	6.301174054	5.957697972	5.888716019	6.050026706	6.430507509	6.5508239	6.47961247
6046	10.10183897	9.83693389	10.03416681	10.21004964	9.480490307	9.431087678	9.295192499	9.41423691	10.64046729	10.6117818	10.462582	10.91234476	10.6166182	10.69539456	8.97010957	8.807990038	9.147878067	9.092882046	9.137773864	9.191268377	8.399376512	8.317039662	8.356538909	8.62428069	8.66377354	8.633823911	8.583146603	8.677734984	8.612257522	8.787580049	8.752163121	8.763121474
6047	7.484084556	7.876946913	7.455085853	7.812223559	10.72223498	10.56015225	10.70513151	10.69867642	8.424102566	8.441024261	8.384979424	8.510326074	8.640448887	8.632894343	10.60117717	10.5088307	10.51138747	10.55233934	10.52788604	10.49549621	10.602691	10.13599331	10.39477509	10.37921972	10.4218978	10.18576956	10.00878335	9.99388022	9.97737146	9.668714755	9.725054145	9.775731518
6048	7.832299218	7.764874988	7.864404498	7.614135341	5.337073524	5.344524726	5.34700846	5.198472214	9.092541105	9.144045526	9.170114768	9.108347642	9.073558776	8.972952875	4.979545986	5.050782747	5.001087049	4.926989985	5.127955101	5.159034729	5.656188783	5.447650127	5.311485247	5.600330293	5.61591585	5.561691318	4.664086303	4.765210659	4.807987411	4.882952625	4.832353978	4.713343772
6049	7.155362849	7.152274257	7.091970789	7.348956766	6.532590884	6.381762132	6.574460435	6.492141544	6.573291731	6.719873364	6.59993993	6.503709157	6.417131754	6.60294826	7.522904783	7.633935656	7.379536679	7.87494291	7.81243644	7.62787708	5.535563293	5.782377483	5.502448316	6.039471267	5.973698	6.081738577	2.754241537	2.65662103	2.562401596	2.910806517	2.900638052	2.698310017
6050	4.729409287	5.027629222	4.823672178	4.917493177	10.13876746	10.11254995	10.06504091	10.04150348	8.311940249	8.352348332	8.433970436	8.435677636	8.734917317	8.530516394	11.40288829	11.46934862	11.52545881	11.73322521	11.61928266	11.66755573	4.951383783	4.963835529	5.117872177	5.146166757	5.187707858	5.168846566	9.47252829	9.361802892	9.376934	9.04562367	9.080160067	9.054530694
6051	7.901980891	7.504483321	8.165812962	7.745578135	9.983652445	9.916822538	9.750811561	9.980883596	8.707007235	8.747084301	8.533039575	8.450945971	8.20234891	8.11499772	10.8169461	10.83309255	10.82771697	10.73249573	10.79679155	10.75253353	11.10174935	10.70307444	10.85538189	10.5661467	10.57142027	10.42793859	10.02270823	9.921415508	9.865495551	9.508720823	9.450622944	9.476219368
6059	6.407037559	6.041576093	6.438329198	6.0838472	10.53357718	9.743548415	10.663118	9.973393734	9.661640339	9.624784097	9.739551808	10.23532162	10.22166318	10.31172386	9.666242089	9.691751496	9.773117827	10.19041721	10.13389323	10.12040248	10.00487309	9.970328561	10.14151827	10.29505498	10.38834628	10.44221912	10.29131994	10.36223766	10.48092011	10.03866228	10.07514258	10.0490244
6091	6.395523328	6.366565756	6.397093178	6.166554177	9.186731418	9.175856193	9.353069367	9.10581657	5.743619631	5.836490482	5.721724112	5.737806862	5.829084279	5.592597044	10.50618321	10.49429452	10.72262719	10.06759276	9.658343657	9.989699272	9.587724461	9.36605963	9.604946386	9.729979695	9.699323867	9.86849614	9.217146331	9.170455968	9.251102365	10.78926686	10.79362332	10.76918249
6093	6.021304977	6.185930029	6.023308169	6.411295425	7.264979975	7.72361445	7.421291512	7.594478385	8.253326271	8.059633189	8.308124283	8.54163394	8.586587659	8.570228169	5.257020744	4.840554574	4.959867649	5.597625251	5.41494164	5.226848555	6.659577369	6.657461985	7.049114629	7.990683282	7.810443694	7.840961365	10.35435435	10.39781571	10.57939761	10.62922584	10.70516532	10.60408341
6094	6.416218584	6.277367399	6.479601054	6.255744998	5.941248244	6.09707572	5.872191124	6.191303726	6.320266284	6.357158523	6.358009627	6.252723707	6.12201194	6.311207214	5.875178965	5.744165014	5.851106965	5.834122439	5.797727008	5.706592732	5.809251173	5.702548301	6.137843476	5.860672891	5.606837706	5.66544509	5.616572116	5.70980004	5.777380924	5.447108448	5.812253008	5.811571362
6095	4.459205731	4.580674689	4.63181311	4.620946183	2.798605595	3.206000789	3.040134264	3.288985257	6.138261935	6.17965563	6.211576267	6.029925536	5.954636004	5.856428247	3.99825824	4.075252808	4.364676412	3.833694989	3.904836558	3.833694989	4.098936399	4.104202689	4.126464993	3.885660822	4.065493288	4.011541209	2.827405529	2.770723273	2.56375766	3.411111958	2.944402311	3.373392012
6096	4.357955137	4.487220591	4.289465329	4.371784774	4.240802161	4.039100631	4.228974376	4.154718259	5.634858676	5.738787588	5.711510447	5.482820742	5.608163627	5.517757691	4.637822122	4.493346694	4.380361473	4.221863318	4.285630109	4.349470123	4.24261496	4.545036669	4.31963939	4.2207537	4.395759496	4.275326896	3.132617129	3.190359573	3.398513964	3.253899727	3.227895504	3.67039883
6097	4.781813166	4.604996016	4.709291339	4.569093265	5.157543432	5.109546672	5.003374529	5.331666894	5.689890063	5.589785782	5.656189997	5.528609234	5.541226096	5.526602626	5.999909004	6.005269484	5.783544737	5.958430339	6.319370374	6.176509387	6.582878418	7.378495461	6.972591673	5.701822282	5.732911429	5.302741227	6.505752412	6.494899901	6.288043515	6.447930977	6.340204277	6.450249959
6098	5.343495644	6.063769329	5.44176218	6.766965145	4.067743607	4.163322227	4.221288136	3.843162539	5.478983119	5.524202104	5.53797665	5.991644441	5.906574382	6.204811219	3.668735732	3.640648108	3.542588884	3.68431977	3.711238991	3.756067088	4.872432148	4.77403056	4.473848039	5.565961352	5.753561922	5.648862735	3.117191093	2.967179654	2.815459594	3.220704409	3.234315437	3.107433765
6102	6.590681054	7.079802482	6.726318047	6.912473179	8.995667918	9.46038399	9.43823039	9.518529723	8.419352453	8.598625505	8.526147516	8.403838505	8.431190591	8.417071547	8.177011242	8.282708898	8.352785359	8.65285322	8.15271453	8.174133314	7.731540771	7.592470762	8.192452372	8.06461723	7.906817219	8.46243612	8.21838786	8.436371392	8.78927264	9.178880477	9.316473595	9.077046995
6103	5.902717987	6.207882023	5.81463905	6.213960433	6.495293626	6.621537447	6.867850789	6.570964761	7.095242088	6.98917952	7.205772126	6.836667965	6.991342657	7.053829978	6.039619485	5.978401015	6.280093324	6.123074746	6.100850129	5.867444609	5.950196828	6.237584407	5.649738462	5.860672891	5.937397618	5.916094867	7.291405831	7.369757245	7.587452158	7.743665934	7.916493129	7.688582278
6117	9.296757342	9.026625883	9.203650056	8.984223423	5.641516542	6.014669739	5.947306809	5.929555126	11.33091523	11.15954072	11.19403238	11.27653232	11.15332725	11.13187191	12.16525549	12.22237378	12.21040191	11.94102779	11.95193873	11.88483068	9.053285263	8.222826585	8.607558517	9.0845927	8.760140319	8.871529862	10.39410889	10.30839785	10.46190907	9.608799064	9.681711545	9.690531679
6118	8.08636555	7.602097693	7.872073559	7.461662747	10.87175657	10.82852514	10.83718459	10.77326787	10.87467197	10.94909821	10.97938061	10.93950983	10.9426035	10.99833852	9.625725587	9.651742202	9.629606853	9.445697699	9.624185692	9.574504258	8.995074214	8.633661486	8.643387017	8.480859285	8.424143159	8.581026018	10.15199768	10.15643513	10.09950465	9.520895621	9.560178969	9.528573669
