EntrezID	S_HCC_Ctrl_R1	S_HCC_Ctrl_R2	S_HCC_Ctrl_R3	S_HCC_TGFb_R1	S_HCC_TGFb_R2	S_HCC_TGFb_R3	S_NCI_Ctrl_R1	S_NCI_Ctrl_R2	S_NCI_Ctrl_R3	S_NCI_TGFb_R1	S_NCI_TGFb_R2	S_NCI_TGFb_R3	T_Ctrl1_R1	T_Ctrl1_R2	T_Ctrl1_R3	T_TGFb_R1	T_TGFb_R2	T_TGFb_R3	T_Ctrl2_R1	T_Ctrl2_R2	T_Ctrl2_R3	W_Ctrl_R1	W_Ctrl_R2	W_Ctrl_R3	W_TGFb_R1	W_TGFb_R2	W_TGFb_R3
132	10.98716239	11.14692902	11.11974553	10.27919738	10.22018486	10.31874101	10.59350585	10.63044696	10.55754858	9.838422348	9.933851685	9.953300731	12.62198143	12.52219036	12.60639727	12.34796818	12.25320359	12.15777744	12.38518358	12.31060532	12.2530529	8.653317693	8.568943833	8.540111217	8.469405916	8.486688751	8.453753222
133	10.16639017	10.58351578	10.6601273	8.891229822	8.912083491	9.337102918	9.088195905	9.110971229	9.029595583	10.38294982	10.32909148	10.29044671	10.35338667	10.12279889	9.948678082	10.25378336	10.22824499	10.23666251	10.52385403	10.65271836	10.59206902	5.76271435	5.760318945	6.532881411	5.572244032	5.286194309	6.264355546
134	5.698620761	5.934756643	5.838695392	6.681065253	6.723207531	6.989397	5.404396006	5.113892367	5.186626038	5.789788129	5.585593834	5.872869268	5.484527675	5.233788642	5.191373395	5.515502043	5.401319435	5.401319435	5.374974752	5.433256109	5.401319435	4.560659572	4.523915745	4.496315059	4.546523799	4.401913856	4.129262117
136	10.01392295	10.13415688	10.10741811	9.039799558	9.059514059	8.855253458	10.4403149	10.50476953	10.49540076	9.138225003	9.123212393	9.144203043	10.99293017	10.98631188	10.91156011	10.62407423	10.6184204	10.50302434	11.43315221	11.58376679	11.60720508	4.977150386	5.088108894	5.210459101	4.977150386	4.683779677	5.365929764
140	5.494161067	5.654132456	5.716292833	5.654132456	5.855227792	5.632603239	3.718663295	3.368031301	3.611041532	3.451115944	3.393882102	3.259316844	5.284690716	5.24596679	5.253641057	5.317909304	5.411197365	5.206618301	5.496574381	5.320750117	5.504598737	3.167393483	3.445972781	3.441091029	3.413246815	3.686385998	3.380811848
141	4.509172018	5.269024637	4.513725341	4.130695119	3.759896478	3.838596422	3.999755194	4.083224752	3.758812344	3.482491134	3.73734421	3.588653123	4.961955656	4.999451334	4.990488727	4.999451334	4.944990033	5.160345486	4.999451334	5.007520622	5.017016802	2.611866622	2.78678565	2.782850613	2.804496173	2.963853592	2.490211444
142	10.59787196	10.76328821	10.71311909	10.64664248	10.63129942	10.67420089	10.40653091	10.42770187	10.40230163	10.19438865	10.18842981	10.21434132	9.679903249	9.563681966	9.899335116	9.924172028	9.844396909	9.766638882	9.557323441	9.898781212	9.552269261	7.441020972	7.376560562	7.86673908	7.41114581	7.345607343	7.500569851
143	10.72794278	10.5086415	10.58387336	10.42172738	10.34984062	10.33137193	9.832299807	9.769490402	9.843106142	9.078195935	8.971820111	9.05101918	9.931887721	9.835171411	9.874231858	10.73347585	10.6112369	10.64985967	10.63899368	10.71300324	10.686721	6.790494657	6.771066755	7.320029149	6.52703269	6.469508437	6.650475987
146	4.45505504	4.553945671	4.617832306	4.356247016	4.549429874	4.459127092	4.047870134	3.887475264	4.080878105	4.083819985	4.175489135	4.207518836	4.880472005	4.816818062	4.880472005	4.93747077	4.887512202	4.963419932	4.784932001	4.880472005	4.863951308	2.832976119	2.732508074	3.177058865	2.75974879	2.875109813	2.576699733
147	3.966796498	3.895022086	4.036599156	4.089145934	4.052868993	4.333307279	4.877395108	5.308685323	5.146545255	4.449172239	4.527708751	4.570447625	5.464392585	5.315059234	5.69909421	5.543620097	5.432789162	5.630353994	5.546190447	5.440338798	5.445705431	2.777333409	2.825470204	2.635444012	2.519534805	2.649410459	2.510329526
148	2.868021196	2.77003084	2.833281938	3.030539954	3.085704863	2.923033058	2.642385859	2.771812839	2.63577529	2.80016027	2.636499951	2.807646174	4.535506476	4.668504436	4.496181291	4.668504436	4.668504436	4.773420083	4.678849397	4.668504436	4.587799732	2.6298451	2.355469701	2.559765757	2.658116215	2.605928117	2.564610753
150	4.061246757	4.024575338	4.098290825	4.72606018	5.129197526	5.937623848	3.728662746	3.789256372	3.789256372	3.648359897	3.441684547	3.739101502	4.75805017	4.745687764	4.784096269	4.697616285	4.717669258	4.620136629	4.822170687	4.745687764	4.808468758	2.411826497	2.688999045	2.65077177	2.634821388	2.655876981	2.752529977
151	5.93222342	6.260461771	6.292169711	6.130790288	6.157937822	6.256965921	6.203684676	6.19956737	6.23488342	6.173442925	5.973043327	6.096969799	5.428609428	5.367851781	5.467793849	5.380086274	5.274230686	5.316611891	5.436165366	5.164329683	5.380086274	3.728928681	3.442950502	3.38667506	3.71423247	3.666843787	3.44126793
152	5.876944377	5.928763581	5.986518556	5.898269613	5.855826219	5.866875898	5.807716743	5.513669377	5.683881554	5.877846104	5.931944437	5.954192026	5.346349077	5.532913985	5.363494415	5.451710268	5.408640604	5.40892086	5.23813275	5.408640604	5.408640604	3.791847075	3.303000459	3.221477757	3.57892511	2.964095071	3.213060688
153	4.136839636	4.012496735	3.899268632	3.381110728	2.718412634	3.299212964	7.230027629	7.444453026	7.816010385	5.431265216	5.328486206	5.422570315	4.954887282	4.945739166	4.889438973	4.94514927	4.777805984	4.921580699	4.921580699	4.954659614	4.711977858	2.785444712	3.233868224	2.445015401	2.446292064	2.221944096	2.329926185
154	8.323089803	8.445838491	8.638064985	6.753791423	6.81699002	6.748811394	8.670095649	8.640365976	8.592017684	6.270864411	5.986822533	6.188216187	7.461521184	7.620069002	7.543663328	6.960991242	6.942136363	7.055683457	7.972120331	8.283256486	7.979503369	7.759130668	8.138499469	7.547870613	7.093856648	7.515588293	6.812092181
155	4.302561356	4.564181426	4.488235383	4.392731528	4.469365703	4.19864331	4.53449878	4.621267318	4.610933279	4.760277063	4.576931471	4.799685568	5.054613684	4.814768121	5.054613684	5.460935598	5.119244559	5.113970754	5.063415118	4.801351454	4.962124306	2.897033954	2.897033954	2.892424911	3.077320645	2.892424911	2.897033954
156	5.879170386	5.818084946	5.887406329	5.63747842	5.794846599	5.429782823	5.972131669	6.014343088	5.898322342	5.751503056	5.650187551	5.630500485	5.702779483	5.702779483	5.794396892	5.644844126	5.702779483	5.570128361	5.728430922	5.827910378	5.702779483	3.79196918	3.596446554	3.73804205	3.869885005	3.78070772	3.874058196
157	5.557895885	5.884626083	6.007614758	5.840054429	6.07008274	6.173194839	3.073004944	2.94764733	3.167843142	2.822724327	3.026617968	2.76504026	6.71338362	6.601564129	6.674307788	6.640711803	6.367002258	6.308873896	6.694607246	6.639425098	6.56775864	3.054398941	2.934001318	3.188664764	3.125260124	3.252675656	3.284598657
158	10.00277163	10.3899551	10.41738789	10.70352531	10.72309154	10.5620579	10.48601077	10.50154017	10.41560837	10.85413845	10.81127421	10.84434785	11.93230285	11.71351287	11.71304727	11.86261574	11.68217737	11.6934646	11.24813101	11.25301342	11.29682476	8.656877339	9.045650203	8.470114246	8.64545427	8.959885769	8.690159147
159	10.88637008	10.73800242	10.81263155	10.07867247	10.02966691	10.00036722	10.55968909	10.54832348	10.58437716	10.27463479	10.29060376	10.16285102	9.869301	10.02728	9.925859	10.1239	10.11819	9.996512	9.996512	10.00276	9.905188	6.526166871	6.164897656	6.837251171	6.629591548	6.49868005	6.414014113
161	9.860215182	9.746389002	9.721339221	9.18455428	9.174087303	9.212880712	8.343355776	8.33238905	8.212361836	8.129340936	8.170599207	8.175947178	9.378462792	9.243786001	9.865956512	9.667648948	9.573558399	9.584219882	9.323611467	9.327645688	9.422345517	4.316418555	4.202118483	4.357179171	4.303908645	4.1587109	4.035892314
162	7.929871113	8.018658687	8.042603414	7.733015701	7.848891297	7.787248915	8.194678924	8.181602341	8.021838929	7.735383595	7.888175621	7.837789937	7.552163429	7.529128346	7.650985842	7.403801917	7.183877549	7.529128346	7.39444739	7.639362605	7.691191922	5.841731413	5.627401532	5.730925073	6.045811323	5.856988813	5.904534963
163	10.0884656	10.06537621	10.10446254	10.18436606	10.22924192	10.20173077	10.91734182	11.00613287	11.04293933	10.0989594	10.01197921	10.08446604	10.72542756	10.90236085	10.52191409	10.82311965	10.8195491	10.66916782	10.55445869	10.52877938	9.997849921	6.197704313	6.275731585	6.678403958	6.82013924	6.645298535	7.018212754
164	10.30708244	10.12464257	10.16015434	9.892385035	9.827318172	9.864062809	9.8033374	9.770569422	9.761593941	9.524369285	9.483506126	9.533728215	9.237873184	9.433075035	9.136436862	9.468193806	9.61468292	9.657663745	9.398112837	9.457072377	9.274893247	5.247653729	5.213436847	5.403424756	5.464446921	5.340020488	5.672470996
165	6.893680951	6.992711541	7.16543584	7.063528721	7.056280933	6.869171221	7.020110615	6.824475396	7.114138267	6.862592289	6.985961465	6.936004129	5.523729449	5.330410092	5.260681209	5.153689519	5.330410092	5.467430164	5.330410092	5.330410092	5.330410092	3.869108858	3.644969384	3.819363534	3.810640896	3.900126101	3.861555795
166	7.665949852	7.627899895	7.598139862	7.285982142	7.132472829	7.162988626	7.379707864	7.399138618	7.343153414	7.210194983	7.407646223	7.367415188	8.345083	8.354663	8.224643	8.260562	8.116366	8.446312	8.035296	8.165067	8.002041	6.876840143	6.945208936	6.968087018	6.50049407	6.72350125	7.010778761
167	3.619598911	3.687972812	3.463193955	3.705327585	3.748246158	3.889202508	2.646864164	2.408365788	2.367428509	2.646864164	2.466093297	2.57584582	4.750921	4.726442	4.737195	4.750921	4.85624	4.750921	4.69841	4.756335	4.79446	2.858108649	2.672053648	2.615731444	2.781416661	2.811128978	2.658965465
173	2.911672515	2.911672515	3.126292795	2.727717974	2.850097259	3.124269174	2.933234793	2.933234793	2.947395632	2.997697366	2.904560392	2.958312227	4.933927545	4.779878741	4.782563759	4.750709625	4.779878741	4.757523805	4.779878741	4.768369425	4.75888791	2.791321863	3.09378597	2.599633367	2.501846105	2.782650053	2.617631405
174	5.211549247	4.947712614	5.19671795	5.532667	5.517579875	5.723399093	5.603461981	5.734173182	5.679124752	6.34217712	6.481399166	6.667006925	5.052288016	4.983378788	4.851050064	5.114282408	4.981169628	5.026555784	4.981169628	4.981169628	5.093713059	3.113323782	2.973658896	3.178752132	3.185043297	3.387441209	3.159878638
175	7.651826629	7.583857115	7.462686373	8.494954759	8.515780805	8.587568787	8.080202382	8.094690786	7.994053411	8.730824836	8.701420813	8.785923555	6.073367796	5.780828483	5.87893587	5.909009282	5.764771842	5.550408187	6.847719965	7.063084968	6.956122371	6.061351609	5.778312047	6.145599988	5.697111395	5.752107513	5.904187161
176	4.368182575	4.51775587	4.634448029	4.817061872	4.695193325	4.64113976	5.857590702	5.809249546	6.057852854	6.092301782	6.251808036	6.304475106	5.125874	5.262798	5.464456	5.994211	5.717356	5.510541	5.29095	5.356692	4.976735	4.111292987	3.532211587	4.012246599	3.930997156	4.023924481	3.880074226
177	5.365536297	5.141308024	5.417571528	5.192815521	5.348579758	5.471071952	4.894083067	4.994157485	4.771859705	4.951423159	4.9603645	4.932970492	4.810625788	4.802032886	4.810625788	4.771299035	4.810625788	4.936204533	4.819703758	4.720951309	4.873121041	3.638653771	3.691502698	3.713279341	3.339862163	3.385174991	3.416829174
178	10.76878757	10.62696726	10.74025181	9.922708512	9.948217855	9.956379176	10.09981323	10.09948611	10.23220918	9.871245738	9.915697538	9.860934084	9.432013937	9.454095907	9.615274443	8.833108483	9.008485926	8.842181184	9.717366869	9.679968825	9.959792286	4.870978508	4.178978644	4.979879713	4.854246335	4.729182739	4.877178892
181	5.724539789	5.598489854	5.944777523	5.656275568	5.716464	5.78403664	5.9116702	5.825399172	5.79481332	6.051931972	5.899773779	5.962812278	5.265145489	4.978582825	5.309716296	5.163811291	5.185000305	5.23238804	5.137342563	5.163811291	5.034490446	2.612580983	2.677291438	3.022338473	2.907855567	3.147102755	2.774101706
182	9.808950345	9.595767469	9.58514712	12.73745023	12.64637437	12.80645626	8.844166799	9.056179769	9.071819225	9.533195748	9.484319404	9.347836811	11.01948	11.08423	11.09367	10.57125	10.60969	10.65566	11.61048	11.66519	11.69843	3.320966421	3.287535477	3.436598501	7.018937194	6.142139222	6.831748432
183	5.470570936	5.39444046	5.533600788	4.638666557	4.578122802	5.058056977	5.571080117	5.390598394	5.500774098	5.318282012	5.311636724	5.442539309	4.733350349	4.796024592	4.752009233	4.941832549	4.828723649	4.980941489	4.715017426	4.888146935	4.716646104	3.91026319	3.55402481	3.952359166	3.937001005	3.944612684	3.906830766
185	3.005988228	3.066471422	3.244205183	3.118475097	3.140457324	3.300916125	2.821718576	2.952908811	2.821718576	3.055233244	3.009432168	2.802243676	4.850742885	5.197965675	5.061636571	5.023114256	5.295355974	5.311929268	5.044151059	5.210428682	5.0967053	3.142445541	2.642570023	2.704516642	2.687805322	2.811664832	2.737889113
186	3.006603363	3.495546833	3.096049704	3.486520421	3.194125214	3.290185782	3.111218007	3.05179024	3.161244257	2.879093337	3.020559819	3.020559819	4.972429262	4.746187134	4.75631102	4.818249523	4.703421762	4.784391301	5.069526341	4.799707653	4.66077692	3.369241767	3.288151687	3.386165514	3.229185563	3.242528934	3.225605188
187	4.565706085	4.515244248	4.969906025	4.762701635	4.623901441	5.113022249	4.89956887	4.903658426	4.813558007	4.838111564	4.932823817	5.081334585	4.77123831	4.866743202	4.871831228	4.931570255	4.887767897	4.855694797	4.904450917	4.871831228	4.871831228	3.40496629	3.669887818	3.440118668	3.534123524	3.3506031	3.389019609
189	3.587699258	3.651959736	3.679478759	3.780820962	3.719739298	3.76614113	3.120377599	3.183085031	3.345285281	3.281466336	3.433273942	3.433273942	4.594472004	4.725611075	4.716051448	4.765273901	4.928561329	4.725611075	4.68356011	4.568419453	4.725611075	3.515847734	3.625634268	3.597583704	3.509306963	3.992816764	3.569425084
190	3.052658254	3.067325037	2.926283444	3.060251741	3.257994414	3.263450595	4.255558143	4.340719532	4.364514009	4.392822449	4.256755503	4.505607397	4.745157752	4.998305704	4.818467361	5.000459322	4.814437371	4.817168597	4.818467361	4.725007207	4.799028078	2.493366098	2.210602527	2.379472499	2.555065575	2.561055244	2.472927576
191	11.17757338	11.20486421	11.25263099	10.56688197	10.68165955	10.63519939	10.91134751	10.96512767	10.90234604	10.08479002	10.07829854	10.107909	11.81278295	11.61672861	12.03830249	11.60945579	11.4914949	11.57740758	11.6140655	11.64303394	11.69117505	8.445902123	9.055162074	8.810063594	8.583237039	8.671765669	8.874384306
196	11.34609679	10.87552743	10.92068357	9.274181512	9.369352677	9.113590882	10.28293225	10.11170075	10.51641358	8.567083757	8.595992513	8.470767509	8.913390203	9.082935677	9.179315927	9.216260078	9.30855721	9.324382188	9.175146134	9.156456137	9.543098563	4.4651917	3.887903464	4.304990704	3.982198854	3.993504303	3.972920201
197	3.691160858	3.731607295	3.79248804	3.492676258	3.557110417	3.468580125	4.820418602	4.881869417	4.820418602	4.70134839	4.565208643	4.419671519	5.314785828	5.002598584	5.27270571	4.887085008	4.955802951	4.950698511	4.998865224	4.998156767	4.998156767	2.716946947	2.769888066	2.841166136	2.827456219	3.033412384	2.896904905
199	5.354557903	5.601033905	6.022624955	5.533376118	5.487861461	5.463990004	4.064780569	3.692990176	4.166063738	4.348634537	4.215601397	4.036002718	5.149618684	4.943934906	5.126121882	5.282748947	5.175324761	5.088855973	5.241822795	5.144042207	5.227928097	3.561371294	3.59579022	3.608716246	3.250548204	3.606356335	3.487213587
202	10.95207825	10.72418111	10.7036564	9.805565459	9.749296952	9.7391526	10.68737371	10.68827299	10.71546496	9.412469982	9.367785676	9.353812582	11.90251904	12.01338072	12.07039544	11.68217378	11.74663082	11.7120142	12.48764751	12.48042943	12.42188045	5.239790582	4.007087612	4.947714664	5.319689955	4.633443813	4.560918758
203	9.269662458	9.36365795	9.509080771	9.293998939	9.323799945	9.076537861	7.219138105	7.130006412	7.097916826	7.789908665	7.669256788	7.67368569	10.15574707	9.922549522	10.05610139	10.35904498	10.17254911	10.24886942	9.927925249	9.613070179	9.894728034	5.081293108	4.52660848	4.413924868	4.734991591	4.560647275	4.511881213
204	10.51628955	10.62060819	10.72987397	10.21951991	10.23576575	10.12036822	8.387749248	8.340209219	8.224989017	8.87873117	8.840897586	8.923440493	5.361494352	5.544810007	5.320956693	5.414948532	5.41593075	5.105730448	5.519393563	5.56238636	5.414948532	4.104853547	4.323213848	4.659943911	4.46598638	5.057204048	4.781931429
207	8.196140007	8.206303353	8.136534567	7.970342562	7.923698834	8.294217795	8.041253969	8.062527376	8.022578826	7.77889106	7.85081816	7.946941909	7.731506092	7.613696173	8.435906179	7.294727724	7.349756387	7.503758534	7.186137985	7.351161013	7.428709273	6.116674025	6.327440662	6.251374432	6.102119327	5.983388121	6.233124841
208	4.979542499	5.22031143	4.979542499	5.323618187	5.226961024	5.295684374	7.599184159	7.546523963	7.599490089	7.250558745	7.152203237	7.218889053	5.529422936	5.635247473	5.175543095	5.86870642	5.501467095	5.356349021	5.595139434	5.501467095	5.109573971	3.54606213	3.796626568	3.278523868	3.138069654	3.226272951	3.424243141
210	7.508015918	7.387112616	7.310268038	7.09410763	6.94390918	7.081281478	7.212100676	7.215972499	7.081509054	6.49977288	6.474137294	6.600478375	5.730094	5.99041	5.437673	5.82391	5.707354	5.707354	5.727156	5.707354	5.56011	4.019112932	3.794215136	3.836455711	3.907105238	3.827335842	3.496461658
211	9.184270922	9.112994757	9.093172838	8.552743763	8.595197574	8.655799093	8.452545311	8.703754765	8.733766852	8.420436292	8.266307152	8.308705276	9.939260174	10.03829224	9.824348579	9.875512684	9.888061592	9.946710976	10.12713889	9.946710976	10.0251214	6.728355894	7.074157335	6.886993839	6.876867485	6.876961138	6.89195812
212	5.423299198	5.242873735	5.337204949	5.406468657	5.399273691	5.625353455	4.03378103	3.960597663	3.975219957	3.820411934	3.930091479	3.822215736	5.642166754	5.577759185	5.478568141	5.798930434	5.59327228	5.735892232	5.532542105	5.484495117	5.45762544	3.128797914	2.709589961	2.888455587	3.000787103	3.120932606	3.035237726
213	2.496611276	2.858340194	2.677062857	2.317643899	2.503866197	2.610379227	2.940255349	2.749736898	3.112868377	3.090886418	2.96541074	2.96541074	5.11261538	4.934478725	5.065998128	5.181295224	5.065998128	5.065998128	5.065998128	5.037130536	5.219576141	2.55434043	2.597415608	2.636139957	2.566083997	2.683615304	2.634821388
214	5.924257351	5.976027521	5.807839213	5.637018004	5.816546391	5.769701913	9.62897114	9.624253527	9.7402498	9.901282517	9.904322688	9.821438768	9.988455562	9.950345683	10.11913287	10.85948346	10.89247162	11.07089004	10.23890045	10.37480373	10.47182166	5.301972597	4.622978498	6.048659175	5.485752521	5.18854566	5.443386781
